1.22 	3.45254e-18 	-6.98323e-18 	-0.261433
1.66 	3.45254e-18 	-6.96118e-18 	-0.254095
2.1 	3.45254e-18 	-6.93894e-18 	-0.270625
2.54 	3.45254e-18 	-8.30431e-18 	-0.263009
2.98 	3.45254e-18 	-8.28171e-18 	-0.272105
3.42 	3.45254e-18 	-6.87115e-18 	-0.262132
3.86 	3.45254e-18 	-6.84819e-18 	-0.229925
4.3 	3.45254e-18 	-6.82504e-18 	-0.185753
4.74 	3.45254e-18 	-5.41391e-18 	-0.144214
5.18 	3.45254e-18 	-2.61482e-18 	-0.106423
5.62 	3.45254e-18 	-1.2033e-18 	-0.0747378
6.06 	3.45254e-18 	-1.17937e-18 	-0.0444435
6.5 	3.45254e-18 	-1.15524e-18 	-0.0235603
